LAMMPS data file via write_data, version 2 Aug 2023, timestep = 2408, units = metal

15516 atoms
2 atom types

2.0469005073436293 197.9204956599698 xlo xhi
1.6851343417743638 170.63580581727064 ylo yhi
0 10 zlo zhi

Masses

1 28.085
2 15.999

Atoms # atomic

2817 1 4.378986549777483 2.020446090733761 1.6981648674256067 0 0 0
12104 2 3.5950845146188852 3.390094467431527 1.1324696506980696 0 0 0
12103 2 5.949740788801614 1.9401853648717313 1.1278744080321241 0 0 0
4406 1 7.518222452376935 1.829558941727716 1.6983706690839238 0 0 0
4971 1 2.813843743863438 4.762243282553538 1.698304479846773 0 0 0
15264 2 3.6214011290727064 6.103915324633794 1.127280585729957 0 0 0
4956 1 7.5414570613856835 7.20297786678863 1.6988706914332246 0 0 0
5403 2 4.382480856482721 2.0507449561634976 3.35000026151211 0 0 0
231 1 4.378986356142219 2.020445905977979 5.001835508821487 0 0 0
1820 1 7.518222489321812 1.8295589274781676 5.001629477074338 0 0 0
7557 2 2.8113700515829665 4.728161707886267 3.350000193784624 0 0 0
2385 1 2.813843767589941 4.762243292570027 5.00169571271374 0 0 0
7542 2 7.51725519658328 7.17420002360776 3.350000027658305 0 0 0
2370 1 7.541457103791939 7.202977781924368 5.001129554963777 0 0 0
8225 2 3.595084416039496 3.3900943915946815 5.567530541128543 0 0 0
8224 2 5.949740750180314 1.9401854577650393 5.572125843794136 0 0 0
11385 2 3.621400997684772 6.103915233758005 5.572719643584434 0 0 0
6992 2 7.500109747734782 1.8015767956480473 3.3500000367352682 0 0 0
14021 2 8.360325674033614 3.144502195094963 1.1265195476532115 0 0 0
14578 2 13.045465640653502 3.0373726595076267 1.1150038617575526 0 0 0
4049 1 9.130250050682635 4.502152553680712 1.697914246863279 0 0 0
14022 2 8.272391917467393 5.814686564617382 1.126536805215978 0 0 0
14020 2 10.701934107711068 4.478393082634731 1.1255574470823886 0 0 0
4458 1 12.269267556281395 4.393935216014206 1.6973318024811206 0 0 0
14577 2 13.118509503897776 5.700026819153486 1.119085323160686 0 0 0
7044 2 12.251858445831477 4.372720504384964 3.350000006415865 0 0 0
6635 2 9.158228155362483 4.524756099899695 3.350000065390256 0 0 0
1463 1 9.130250122462282 4.502152482984928 5.0020858837588955 0 0 0
1872 1 12.269267576915336 4.393935230704226 5.002668350685714 0 0 0
10142 2 8.360325696479352 3.144502209569236 5.5734805933801965 0 0 0
10699 2 13.045465631425223 3.037372424720109 5.5849962385401275 0 0 0
10143 2 8.27239196959307 5.814686593635371 5.573463388046098 0 0 0
10141 2 10.701934053669296 4.478393035036976 5.574442700581191 0 0 0
10698 2 13.118509490050377 5.700026691798216 5.58091490112612 0 0 0
4099 1 13.864416949106596 1.708628069767634 1.69646641889088 0 1 0
4457 1 18.777645512302545 4.169020806347007 1.7001965946226605 0 0 0
14576 2 17.830703696935686 2.922623897090348 1.1546292191185779 0 0 0
14573 2 18.064806135663726 5.553382047913471 1.1041840723371539 0 0 0
4459 1 14.00426504804566 6.980454145317521 1.6987263862007744 0 0 0
14574 2 15.576060443382534 6.797437856208331 1.1517113011512528 0 0 0
4456 1 17.15457752748198 6.82563721888215 1.696453086834142 0 0 0
6685 2 13.888293869393403 1.7280021431080286 3.3500000300496575 0 1 0
1513 1 13.864416992603758 1.7086281071903178 5.003533692508093 0 1 0
1871 1 18.77764551847172 4.169020669212107 4.999803556311048 0 0 0
7043 2 18.794851142051762 4.208493409226357 3.350000052676691 0 0 0
7042 2 17.152448323564133 6.797129545872365 3.350000124116141 0 0 0
7045 2 14.037044738815885 7.003999111914893 3.350000038808161 0 0 0
1873 1 14.00426502413897 6.980454174163015 5.0012737932269555 0 0 0
1870 1 17.15457750996532 6.825637217124909 5.003547113287854 0 0 0
10697 2 17.830703606231005 2.922623617895168 5.54537086935197 0 0 0
10694 2 18.064805898081495 5.553382038910034 5.595816175780567 0 0 0
10695 2 15.576060527345222 6.797437880149502 5.548288927392892 0 0 0
14575 2 20.347519519811865 3.9199968264689384 1.1678741003673012 0 0 0
4462 1 21.712035243731528 3.100487354513311 1.7001198672759323 0 0 0
14581 2 23.064310075487263 3.8914960427149956 1.1165341777170232 0 0 0
4461 1 24.41031001361849 4.695541355439073 1.6993973578527855 0 0 0
14016 2 24.39463555848077 6.279729625176316 1.134631298826494 0 0 0
1876 1 21.712035243294586 3.100486945936418 4.999880551499886 0 0 0
7048 2 21.728115934340053 3.10945457899536 3.3500001736001446 0 0 0
7047 2 24.42362842264399 4.727064930832321 3.3500000795552567 0 0 0
1875 1 24.410310213575695 4.695541279647249 5.000602990979822 0 0 0
10696 2 20.34751954728735 3.9199967938580214 5.532126060098154 0 0 0
10702 2 23.064310117127192 3.8914960095529296 5.583466100690928 0 0 0
10137 2 24.394635737165718 6.279729620643669 5.565368935965715 0 0 0
14579 2 25.761450624882528 3.862167940267953 1.1597802358427414 0 0 0
4460 1 27.092470865008256 2.9907975372093327 1.6993608247557528 0 0 0
13995 2 28.475475922329604 3.750943020253402 1.1370296354850533 0 0 0
4035 1 29.843559639623212 4.537606898725283 1.6985964601549983 0 0 0
13994 2 29.828870709272845 6.12184806507763 1.1386933581136913 0 0 0
7046 2 27.082426165668785 2.967711602370888 3.350000098923313 0 0 0
1874 1 27.092470796040224 2.990797696358755 5.000639511200616 0 0 0
6621 2 29.869184298585 4.542162131223569 3.3500000642660503 0 0 0
1449 1 29.843559595700377 4.537606868666503 5.001403746626623 0 0 0
10700 2 25.761450520262724 3.8621679232016937 5.540219854099753 0 0 0
10116 2 28.475475962335906 3.7509430103762416 5.562970482299281 0 0 0
10115 2 29.82887074576733 6.121848182776536 5.561306767352304 0 0 0
13996 2 31.195391762650015 3.716759370530008 1.1358952317901025 0 0 0
4036 1 32.538695100225596 2.881849353267042 1.6986579198884437 0 0 0
13997 2 33.922441812021944 3.6415712136890543 1.1389114379355008 0 0 0
4037 1 35.29850638115433 4.4149665163972465 1.698795365506467 0 0 0
13999 2 35.28363306063906 5.996226202084622 1.1378363677425447 0 0 0
6622 2 32.52357286687726 2.8745113432874434 3.350000038742755 0 0 0
1450 1 32.53869522773771 2.881849416005119 5.001342158243297 0 0 0
6623 2 35.31487539235374 4.416381098119778 3.3499999369484725 0 0 0
1451 1 35.29850630248033 4.414966511135722 5.001204613888959 0 0 0
10117 2 31.19539200098285 3.716759300578836 5.564104854029751 0 0 0
10118 2 33.92244199771161 3.6415712741207904 5.561088505188805 0 0 0
10120 2 35.28363317689972 5.996226099890759 5.5621635283853905 0 0 0
3997 1 38.00697727007985 2.7754300642632916 1.6988126577136862 0 0 0
13934 2 36.65636676944661 3.601185069479447 1.1375977953554837 0 0 0
13935 2 39.39668578943345 3.524183979221333 1.1383311743499895 0 0 0
14905 2 42.14011581428189 3.47240482120236 1.1388920094596477 0 0 0
4688 1 40.77971492542968 4.285843156533907 1.6986937567202656 0 0 0
14906 2 40.760399250058555 5.866454154823941 1.137858282182836 0 0 0
6583 2 37.99297214868355 2.7761456459013854 3.3499999213094376 0 0 0
1411 1 38.00697735883456 2.775430532987957 5.001187003792814 0 0 0
7274 2 40.797140755218855 4.282208381741807 3.3499999693674805 0 0 0
2102 1 40.77971530930206 4.2858430872590985 5.001306199349159 0 0 0
10055 2 36.65636673117093 3.6011851159818242 5.562402164899847 0 0 0
10056 2 39.39668579046778 3.524183845847713 5.561668681946498 0 0 0
11026 2 42.14011584998056 3.4724047627048535 5.5611075455201355 0 0 0
11027 2 40.76039909100063 5.866454076721751 5.562141546376884 0 0 0
4928 1 43.492772450000146 2.6456546308262356 1.6987928592595456 0 0 0
15220 2 44.88945099817683 3.3813578465651943 1.1379110113650297 0 0 0
15222 2 47.64169811390596 3.3210965150447307 1.1402806158271837 0 0 0
4930 1 46.27786740236734 4.133898603988479 1.6985274405108564 0 0 0
15219 2 46.2483145617668 5.714477200181113 1.138046459619887 0 0 0
4927 1 46.23390461692161 7.295192960286514 1.698714186615705 0 0 0
7514 2 43.475659685704755 2.6512421227161385 3.3500000190751162 0 0 0
2342 1 43.49277214535441 2.645654724156378 5.001207111370575 0 0 0
2344 1 46.27786728017205 4.133898551123006 5.001472374563582 0 0 0
7516 2 46.29678353346813 4.127817030664064 3.3500000902712124 0 0 0
7513 2 46.21295785722279 7.2952833184035875 3.349999956151822 0 0 0
2341 1 46.23390480830924 7.295193040566162 5.001285818556548 0 0 0
11341 2 44.88945095712023 3.3813579190241647 5.562088901644902 0 0 0
11343 2 47.64169805298507 3.3210966346402992 5.55971935152736 0 0 0
11340 2 46.248314535837494 5.714477072077602 5.561953617860003 0 0 0
4929 1 48.995619705153025 2.490459929564301 1.6986942161015592 0 0 0
15215 2 50.40032582445779 3.2121286781283263 1.137873263342395 0 0 0
4924 1 51.78959285026917 3.965606618775227 1.6983835264150158 0 0 0
14875 2 53.16425773666886 3.1661394270399876 1.1414732126249518 0 0 0
15216 2 51.74099351665618 5.545492293814968 1.1382805844093469 0 0 0
4925 1 51.72364564585189 7.125946585963497 1.6985796509446867 0 0 0
7515 2 48.97459955273842 2.5014814151193208 3.349999997595635 0 0 0
2343 1 48.99561952592005 2.4904597478554362 5.001305868316319 0 0 0
7510 2 51.8088190564684 3.9558800601218165 3.350000015930228 0 0 0
2338 1 51.789592911099646 3.965606686039256 5.001616367948984 0 0 0
7511 2 51.701216306241996 7.127767669385298 3.3499999985624678 0 0 0
2339 1 51.72364582645349 7.125946534711552 5.001420369894059 0 0 0
11336 2 50.40032576223186 3.212128673857888 5.562126706176851 0 0 0
10996 2 53.164257843197205 3.166139326072307 5.5585268159885866 0 0 0
11337 2 51.74099355554186 5.545492242368283 5.561719436282494 0 0 0
4669 1 54.51521950715245 2.3252945290486644 1.698542803582958 0 0 0
14876 2 55.941289025976864 3.0077416914199766 1.138358633914845 0 0 0
5086 1 57.32246268762483 3.7802444275045675 1.6982995083344534 0 0 0
15420 2 58.73007123660989 3.031208687820306 1.1466168967341692 0 0 0
15418 2 57.22248502640491 5.354532642019463 1.1360920099615612 0 0 0
5084 1 57.21869373974282 6.93209480165181 1.6987225321124715 0 0 0
7255 2 54.49497960153943 2.3454433001814126 3.3499999827957274 0 0 0
2083 1 54.515219515121295 2.32529467007092 5.001457167864899 0 0 0
7672 2 57.34111673965748 3.760092767399306 3.350000084494211 0 0 0
2500 1 57.322462541385256 3.780244420260538 5.001700573209406 0 0 0
7670 2 57.1929928995063 6.939030141445394 3.3500000289426115 0 0 0
2498 1 57.21869365539143 6.932094801927318 5.001277518678684 0 0 0
10997 2 55.94128886339531 3.007741602151716 5.561641251852278 0 0 0
11541 2 58.73007099085041 3.031208798753376 5.553383211158267 0 0 0
11539 2 57.222485072535214 5.35453251491288 5.563908078179368 0 0 0
5087 1 60.08843045646304 2.1950746105944243 1.698523735667687 0 0 0
15421 2 61.53764864618071 2.8397215839096 1.1393764345923274 0 0 0
5089 1 62.93012085397029 3.604211609559261 1.6982961600754038 0 0 0
15425 2 64.35811781376273 2.8711587564545713 1.1592379875020034 0 0 0
15423 2 62.814168711777484 5.177962041878264 1.1327651409918218 0 0 0
5088 1 62.77475009455957 6.755796772218819 1.6987930638902582 0 0 0
7673 2 60.083441958522144 2.2286755494852573 3.3500000379135204 0 0 0
2501 1 60.088430528749996 2.1950746937542016 5.0014762583243035 0 0 0
7675 2 62.94446759259963 3.5781256692180015 3.3500000228972677 0 0 0
2503 1 62.93012079124569 3.604211581429762 5.001703934822636 0 0 0
7674 2 62.741425891340185 6.758118373931935 3.3500000184283283 0 0 0
2502 1 62.77475010691233 6.755796848634484 5.0012070651589635 0 0 0
11542 2 61.53764868525166 2.8397216799661016 5.560623614266057 0 0 0
11546 2 64.3581180411278 2.8711586846670083 5.540762003563206 0 0 0
11544 2 62.81416866420273 5.177962099274332 5.567234861207289 0 0 0
5172 1 65.71464854231138 2.0111931862058183 1.6989294283861693 0 0 0
15429 2 67.20090481278 2.5820864037156 1.1454297524803871 0 0 0
5091 1 68.60551712983076 3.3357126893170803 1.6982067358390411 0 0 0
11991 2 70.05690168472722 2.6129210093097854 1.1687430234260494 0 0 0
5159 1 68.32827016173135 6.4805915944025605 1.7006542282507096 0 0 0
15428 2 68.43758346731626 4.906390831411858 1.130979156893597 0 0 0
15504 2 66.95353429173466 7.29595326614577 1.1511917103934395 0 0 0
15503 2 69.70994591571635 7.23085511654624 1.137534012874764 0 0 0
7758 2 65.71452594411704 2.0520528830541496 3.3500000504145815 0 0 0
2586 1 65.71464854015959 2.0111932244793183 5.0010707333953395 0 0 0
7677 2 68.62882604926747 3.3082898484539855 3.350000058642364 0 0 0
2505 1 68.60551703311756 3.335712706849842 5.001793297114966 0 0 0
7745 2 68.27812936796533 6.460643778093045 3.3499999969264924 0 0 0
2573 1 68.32827027656002 6.4805917451302415 4.9993457313999174 0 0 0
11550 2 67.20090452173223 2.5820864750484183 5.554570311012986 0 0 0
8112 2 70.05690209033638 2.6129208480260573 5.531256912808576 0 0 0
11549 2 68.43758354662026 4.90639094617852 5.5690208292985215 0 0 0
11625 2 66.95353442205938 7.295953252365136 5.548808274736566 0 0 0
11624 2 69.709944994583 7.2308549122549355 5.5624660262700525 0 0 0
2755 1 71.4113392378958 1.7205504712150348 1.7011914511519475 0 0 0
11992 2 72.94961686682433 2.2245849234601853 1.1991529062687352 0 0 0
5090 1 74.38029813682218 2.977162899494737 1.7019888575389406 0 0 0
15427 2 75.8518794703162 2.230090219778475 1.1813357319428983 0 0 0
5153 1 73.8543722484669 6.116045999632555 1.7023849200157204 0 0 0
15426 2 74.14091398255039 4.551187078831805 1.1395219290336478 0 0 0
15496 2 72.4433796045308 6.878480785795817 1.1690071009964003 0 0 0
15494 2 75.13954386803519 7.00126282618085 1.1281701492224039 0 0 0
5341 2 71.38578377972489 1.7631888762512096 3.3499998948868313 0 0 0
169 1 71.41133922116786 1.7205511064557075 4.998808584249868 0 0 0
7676 2 74.44716392679973 2.967571637860722 3.349999896154524 0 0 0
2504 1 74.38029886149964 2.977163005586042 4.998011150289427 0 0 0
7739 2 73.79835440642582 6.071371826091312 3.349999940941486 0 0 0
2567 1 73.85437226365114 6.1160459257673745 4.997614951327883 0 0 0
8113 2 72.94961596944296 2.2245846160635927 5.500847168626784 0 0 0
11548 2 75.8518794461089 2.2300903105572414 5.518664109375357 0 0 0
11547 2 74.14091381916806 4.551187207417407 5.5604779319844395 0 0 0
11617 2 72.4433790620608 6.878481192394564 5.530992674713694 0 0 0
11615 2 75.13954426920114 7.0012632448894205 5.571829607467372 0 0 0
15233 2 78.79273052071669 1.8585707481833575 1.1798499453853373 0 0 0
4937 1 80.40230182600725 2.148097011544137 1.7012895214894774 0 0 0
15229 2 80.98623251231109 3.627606666646251 1.1327888834971562 0 0 0
15230 2 80.26953847655741 6.204608167235757 1.1234466132899785 0 0 0
4935 1 81.42683772753095 5.152415105496048 1.6998640517267085 0 0 0
2351 1 80.4023022570163 2.1480970981182956 4.99871036757476 0 0 0
7523 2 80.3577233385947 2.1510108994844113 3.3500000060803474 0 0 0
