LAMMPS data file via write_data, version 2 Aug 2023, timestep = 2376, units = metal

15540 atoms
2 atom types

2.0063038793055896 197.6212093304207 xlo xhi
1.8188258853864192 171.16276807871216 ylo yhi
0 10 zlo zhi

Masses

1 28.085
2 15.999

Atoms # atomic

2740 1 3.9297294357200765 3.8754620048634036 1.6987601808645927 0 0 0
11973 2 2.3714304272134403 4.126871051881833 1.136464163669223 0 0 0
11974 2 4.453204277639059 2.3857285984952386 1.136054101614858 0 0 0
2739 1 5.941026924787647 6.321251139713626 1.6987926924567458 0 0 0
11970 2 4.943626501493521 5.091313910653198 1.140182197622616 0 0 0
11971 2 7.501262344593266 6.117039843998498 1.1314312084705331 0 0 0
5330 2 3.9398349243943183 3.88496474093123 3.349999449851194 0 0 0
150 1 3.929729162339247 3.87546228023003 5.001240286235575 0 0 0
5329 2 5.9366628203924305 6.306721546093563 3.349999470730499 0 0 0
149 1 5.941027328165825 6.321251251030507 5.001208034489663 0 0 0
8088 2 2.371430528037873 4.126871007217503 5.5635357289559915 0 0 0
8089 2 4.453204126323256 2.385728986305386 5.563946238172541 0 0 0
8085 2 4.943626407788468 5.0913138985495525 5.559817818048142 0 0 0
8086 2 7.501261892436327 6.117039942445674 5.568568638338132 0 0 0
3093 1 10.08255361529896 2.939412052409802 1.6988345096638162 0 0 0
12618 2 11.632054193322894 2.6718898965857036 1.1341430560484458 0 0 0
3092 1 13.191272304820219 2.4708194589393027 1.6987688480796528 0 0 0
3088 1 9.063974041522316 5.925649662490725 1.6980686591975236 0 0 0
12610 2 9.593742709063479 4.438999168934884 1.134706385702651 0 0 0
12611 2 10.045070900736011 7.1727991515670055 1.139959093133131 0 0 0
5683 2 10.060205127633335 2.9360508750267567 3.3499990843079 0 0 0
503 1 10.08255372496138 2.939412029645431 5.00116668399223 0 0 0
5682 2 13.212621387070437 2.4718804712883173 3.3499980746895863 0 0 0
502 1 13.191272197886237 2.47082076990962 5.001232971055073 0 0 0
498 1 9.063974127941988 5.925649552587512 5.001932274825367 0 0 0
5678 2 9.083574219244568 5.941344396408081 3.3499990658910908 0 0 0
8733 2 11.632054220232689 2.671890048445016 5.565856528958115 0 0 0
8725 2 9.593742836920356 4.438999034723391 5.565293369100369 0 0 0
8726 2 10.045070902543761 7.17279928992749 5.560040740008889 0 0 0
12607 2 14.135731134064594 3.736441653389797 1.1344936743893868 0 0 0
13590 2 18.7612931891373 2.9734235577084074 1.1328526756468527 0 0 0
3087 1 15.129141669966769 4.964612347623995 1.698705298792559 0 0 0
12608 2 14.648482866779025 6.466525515003113 1.1345934145971064 0 0 0
12609 2 16.672622871110956 4.686607991942034 1.1311216300214517 0 0 0
3702 1 18.222990839097555 4.450042865527206 1.698986665299335 0 0 0
13589 2 19.19472612668067 5.685811981400486 1.1283505034156684 0 0 0
5677 2 15.099243117099949 4.963516431800852 3.3500007004665857 0 0 0
497 1 15.129141305802111 4.964611143736101 5.0012941035958995 0 0 0
6292 2 18.231954607116016 4.45460470096926 3.3500001386518283 0 0 0
1112 1 18.222990421580555 4.450043081355488 5.001012890213704 0 0 0
8722 2 14.135731053052991 3.7364415689046053 5.565505700434457 0 0 0
9705 2 18.76129344989446 2.9734231055979214 5.567147220586094 0 0 0
8723 2 14.64848252887346 6.466526546183409 5.565406512860679 0 0 0
8724 2 16.672623109126338 4.686608124049184 5.568878020135636 0 0 0
9704 2 19.194725973541836 5.685811846672114 5.571649688144134 0 0 0
14464 2 23.613682063032655 2.170233160366724 1.1280026454168075 0 0 0
4325 1 24.527035848735032 3.4612647297674113 1.6937270449937654 0 0 0
4324 1 23.288491439837596 6.31434111868658 1.697525864061708 0 0 0
14462 2 23.803601824499456 4.844132536900889 1.1154624031391391 0 0 0
3701 1 20.215798001608075 6.880355719060202 1.698203619459162 0 0 0
13588 2 21.749882712868718 6.583696781431639 1.12086707265132 0 0 0
6915 2 24.54027777006845 3.4140122082590487 3.35000076320641 0 0 0
1735 1 24.527034998128553 3.461264367718959 5.006271859316173 0 0 0
1734 1 23.28849112531861 6.314340935575917 5.002473010628533 0 0 0
6291 2 20.20450090708335 6.875820086577226 3.3499994577803744 0 0 0
1111 1 20.215798252376775 6.8803556959213825 5.001796880309505 0 0 0
6914 2 23.280001076769107 6.320964497513089 3.350001308710484 0 0 0
10579 2 23.613682738720374 2.1702336012488748 5.571997606475396 0 0 0
10577 2 23.803602242403922 4.8441322336409245 5.584537613792619 0 0 0
9703 2 21.74988295421626 6.583696703415822 5.579132854732774 0 0 0
14463 2 26.09789805382786 3.470735246349272 1.0967524335449528 0 0 0
4326 1 27.61480013145637 3.3369285397326673 1.8071723284042738 0 0 0
14465 2 28.889004952170733 4.227854159370617 1.1497151264189664 0 0 0
4328 1 29.88250373006742 5.486671274243357 1.701586783814948 0 0 0
14467 2 29.23100436018221 6.911071650570717 1.1310026391228254 0 0 0
6916 2 27.44863486392355 3.903683165558437 3.3500008684487894 0 0 0
