
15636 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

2 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

0 205.53008307636344 xlo xhi
0 176.92238439229638 ylo yhi
-100 100 zlo zhi

Atoms

1 1 1 0 201.62260106877937 30.437279317716023 1.65
2 1 1 0 203.06251610201127 27.475285070346885 1.65
3 1 1 0 198.31325433742535 30.67204337100271 1.65
4 1 1 0 200.9417610261861 22.912040493731162 1.65
5 1 1 0 202.84165820684774 23.9607807719426 1.65
6 1 1 0 197.87286271597083 24.83815160279018 1.65
7 1 1 0 196.55633525713225 27.957521487524822 1.65
8 1 1 0 203.7392085368343 33.477330763925764 1.65
9 1 1 0 0.6149429446652732 27.346765940628398 1.65
10 1 1 0 2.562510707472825 29.67195151834695 1.65
11 1 1 0 1.596608256510308 32.84052209427517 1.65
12 1 1 0 196.65251567979823 33.80604302118919 1.65
13 1 1 0 202.35459321318896 36.568148693596854 1.65
14 1 1 0 198.57724708750692 36.6620968975736 1.65
15 1 1 0 111.43821573287211 4.307916629180029 1.65
16 1 1 0 114.41430289033295 5.814613346072823 1.65
17 1 1 0 110.89193768701494 1.8702128678287528 1.65
18 1 1 0 113.35231916896443 176.40830299131432 1.65
19 1 1 0 116.91868740975345 4.010579137072999 1.65
20 1 1 0 116.4029817342421 0.11958815136940082 1.65
21 1 1 0 110.02617889452922 7.002199249803129 1.65
22 1 1 0 113.00226605199006 8.508895966695924 1.65
23 1 1 0 107.83364171998036 0.2155714731249816 1.65
24 1 1 0 108.5819004668598 173.67580060119425 1.65
25 1 1 0 111.85403050501075 173.40494223253654 1.65
26 1 1 0 122.14859677566507 2.7279797905697807 1.65
27 1 1 0 119.38433203124312 5.112527488175579 1.65
28 1 1 0 125.43047839892182 6.707749597432594 1.65
29 1 1 0 122.82516107550468 8.88588636152904 1.65
30 1 1 0 125.23456034360944 4.063274609581253 1.65
31 1 1 0 119.86497827577035 8.625959071283496 1.65
32 1 1 0 122.99578842531065 176.37864992324296 1.65
33 1 1 0 121.14880126416404 174.64405480729326 1.65
34 1 1 0 118.04979906414515 174.8883209524524 1.65
35 1 1 0 128.13162346607004 8.53216124750774 1.65
36 1 1 0 124.10699587750419 11.825462639383598 1.65
37 1 1 0 127.12834962472377 11.748267597521448 1.65
38 1 1 0 127.94785464614282 1.7119173427519705 1.65
39 1 1 0 126.50993765244262 175.63911754758428 1.65
40 1 1 0 132.24899002641868 5.347085819980232 1.65
41 1 1 0 130.9409570506488 2.216589782542666 1.65
42 1 1 0 130.92887281950092 8.187829856630946 1.65
43 1 1 0 137.29788187770615 3.143381969938937 1.65
44 1 1 0 135.50153452975417 5.675135374750645 1.65
45 1 1 0 140.4365405418244 3.775544208912699 1.65
46 1 1 0 140.5211648409587 7.560501227347399 1.65
47 1 1 0 137.38257118107774 8.72381014555749 1.65
48 1 1 0 136.21805178900385 0.3631362303511514 1.65
49 1 1 0 133.11367146528195 176.68677799002168 1.65
50 1 1 0 142.41397009116693 1.1496514201590857 1.65
51 1 1 0 137.90429442663995 174.67457218159768 1.65
52 1 1 0 140.9615540646848 174.82892513243186 1.65
53 1 1 0 146.68717213743255 4.589677545608929 1.65
54 1 1 0 149.82801006402678 4.351939734492065 1.65
55 1 1 0 145.5073967965642 7.355948031214832 1.65
56 1 1 0 151.42925895699938 6.931943561888409 1.65
57 1 1 0 147.28868327938298 10.143588892337773 1.65
58 1 1 0 150.06970751322393 9.957322234128215 1.65
59 1 1 0 145.3084296809976 1.5520383369016457 1.65
60 1 1 0 150.9208642271621 1.2183718478000278 1.65
61 1 1 0 148.13518805840746 176.18829089267274 1.65
62 1 1 0 142.51587056949498 8.925024512881176 1.65
63 1 1 0 155.71644937482864 4.223961170284019 1.65
64 1 1 0 153.79142073473497 1.0394701107354076 1.65
65 1 1 0 154.44714176022836 6.982866734744984 1.65
66 1 1 0 163.5663493117226 2.5684996671847116 1.65
67 1 1 0 160.43055110735176 4.327748488486398 1.65
68 1 1 0 165.11470703667368 5.11614779752358 1.65
69 1 1 0 160.69623510539995 8.210862502522353 1.65
70 1 1 0 163.51709415471512 8.337322014046247 1.65
71 1 1 0 158.59989979010203 2.938869585609222 1.65
72 1 1 0 158.4484057482956 175.92548117433915 1.65
73 1 1 0 165.04104793502384 176.84398784567836 1.65
74 1 1 0 160.28506450929476 173.54652759007408 1.65
75 1 1 0 163.4128912596232 174.180964552768 1.65
76 1 1 0 155.25087578383787 175.16217873360551 1.65
77 1 1 0 170.0267910461607 3.1434223190580663 1.65
78 1 1 0 168.0673329995009 5.378240302184959 1.65
79 1 1 0 170.38257230268962 176.44351766880314 1.65
80 1 1 0 168.57858791523668 175.25054029953358 1.65
81 1 1 0 173.0429980737089 3.9784499336158183 1.65
82 1 1 0 174.07128752804496 6.912057422666148 1.65
83 1 1 0 168.85128824388585 8.482447003013192 1.65
84 1 1 0 171.8390357448817 9.18123650893663 1.65
