LAMMPS data file via write_data, version 2 Aug 2023, timestep = 195, units = metal

15480 atoms
2 atom types

8.337503615160378 195.7316248592974 xlo xhi
5.735182700582973 170.8540652349318 ylo yhi
-100 100 zlo zhi

Masses

1 28.085
2 15.999

Atoms # full

6604 1 1 0 12.1283302359848 7.199947776196285 -1.6421589706485762 0 0 0
9299 1 2 0 10.973094660214779 6.121404155460366 -2.2187016481994353 0 0 0
9300 1 2 0 13.52366668868216 6.488923228646587 -2.177255449017496 0 0 0
9287 1 2 0 8.52450356218004 10.332548258608625 -2.2616733195739656 0 0 0
9297 1 2 0 12.14518444613839 8.7750676708942 -2.21819967886355 0 0 0
6603 1 1 0 12.271937366509007 10.354755948363715 -1.6449612142907266 0 0 0
13054 1 2 0 11.991739930594509 7.301523496746023 4.935723498364447e-08 0 0 0
13053 1 2 0 12.330496371632996 10.269552801253642 -4.323047317860876e-07 0 0 0
9290 1 2 0 10.972340645750222 11.223837825292527 -2.177158285858472 0 0 0
6828 1 1 0 17.165420292347605 5.949982687665255 -1.6466365655065334 0 0 0
9623 1 2 0 17.30504183041168 7.51131290372085 -2.1747207121892367 0 0 0
6822 1 1 0 18.31692308452504 8.702703132315207 -1.6435031763062833 0 0 0
9622 1 2 0 17.744355711823758 10.11884003072178 -2.2654227299495737 0 0 0
13278 1 2 0 17.128219669200504 5.919614916697002 -1.5413261703735202e-07 0 0 0
9625 1 2 0 22.56760901846659 7.694794911201513 -2.1219250829248977 0 0 0
6829 1 1 0 22.453208094835375 6.100178352988522 -1.6438037604308582 0 0 0
9621 1 2 0 19.833671285631244 8.350753033549976 -2.204222045728467 0 0 0
6823 1 1 0 21.343163627676585 8.735542368448067 -1.6518331103322215 0 0 0
9624 1 2 0 21.64617259030144 10.230353451329206 -2.300267102317585 0 0 0
9628 1 2 0 24.159126061185788 10.603187761611876 -1.7038092167810988 0 0 0
9634 1 2 0 20.953889364236826 5.765339507903887 -2.2507222999639054 0 1 0
13273 1 2 0 21.329834528126778 8.78711225506461 -3.301233385501851e-07 0 0 0
9645 1 2 0 26.44262768430888 7.073557623315725 -2.2714491304746143 0 0 0
9644 1 2 0 26.51429316781066 9.892890693063505 -2.328895905332558 0 0 0
6836 1 1 0 26.829638235726016 8.491972114360056 -1.498945391258241 0 0 0
9646 1 2 0 28.45027486316737 8.377058646006827 -1.3267125055351963 0 0 0
6840 1 1 0 29.877679715408256 9.142558665951462 -1.4879614627890774 0 0 0
6837 1 1 0 25.700826086304065 11.127992859720386 -1.5702300177170614 0 0 0
9651 1 2 0 29.714863556618074 10.571301336152201 -2.285004002705302 0 0 0
6843 1 1 0 31.611088913837648 6.795197346702597 -1.659133787753235 0 0 0
9652 1 2 0 30.79145452124207 8.070887073288912 -2.3222325633096768 0 0 0
9657 1 2 0 33.098166564872905 7.041935193497559 -2.31872785154811 0 0 0
6848 1 1 0 34.34412027328859 7.711344858230671 -1.5053389259499248 0 0 0
9665 1 2 0 35.40015588139268 6.494318705140777 -1.3785240080775405 0 0 0
9663 1 2 0 34.99703979039612 9.001745745538253 -2.2903248159337277 0 0 0
13298 1 2 0 33.86210320424155 8.20558523414565 -4.979743223846097e-07 0 0 0
13290 1 2 0 30.545972926245625 9.430092815558446 -5.11561433957027e-07 0 0 0
9671 1 2 0 37.81461004643191 6.232548761461377 -2.3149009191641103 0 0 0
6852 1 1 0 39.305880998517324 6.376990585299782 -1.6377874555787335 0 0 0
6847 1 1 0 36.233607816897795 9.903488764212645 -1.654259398577504 0 0 0
9664 1 2 0 37.64715258333629 9.286724073773442 -2.215877019178339 0 0 0
6851 1 1 0 39.196464325309535 9.227868011515403 -1.6459182986842087 0 0 0
9669 1 2 0 39.90661230151803 7.824801366797017 -2.2000850095585003 0 0 0
9670 1 2 0 39.97314073348406 10.513115500674187 -2.2970203409421006 0 0 0
13297 1 2 0 36.229621558902714 9.867486243637643 -4.3196685877438414e-08 0 0 0
13301 1 2 0 39.22944426521458 9.33416622644486 -4.863709180521416e-07 0 0 0
13302 1 2 0 39.36517454140931 6.528456709147783 -3.95508094175189e-07 0 0 0
9682 1 2 0 42.377711192054 5.94525595517004 -2.3307056690183297 0 0 0
6859 1 1 0 43.06998129888467 7.262830341976992 -1.6200578506519043 0 0 0
9683 1 2 0 44.65420016087563 7.061031571103587 -2.0059564589793046 0 0 0
6858 1 1 0 43.34246802733044 10.15059286752851 -1.6457749421577645 0 0 0
9680 1 2 0 42.672101595342674 8.74512835348117 -2.2361564686409423 0 0 0
9681 1 2 0 44.87953484612352 10.296722573331753 -2.2121960440168253 0 0 0
13309 1 2 0 42.75250109697087 7.254017731048222 -1.253795983082762e-06 0 0 0
6866 1 1 0 45.635463840651845 5.8095970720743395 -1.624268934138921 0 1 0
13308 1 2 0 43.370818190267606 10.087807998651968 -9.41338123239533e-08 0 0 0
9692 1 2 0 47.03214807157814 6.335811470933198 -2.3125426985975723 0 1 0
6865 1 1 0 48.49733596687676 6.710059814936342 -1.6445848309857136 0 0 0
9690 1 2 0 48.97083764640271 8.197252182513996 -2.2231916563496044 0 0 0
6864 1 1 0 48.84649750637815 9.769739050113621 -1.6489682252392255 0 0 0
9686 1 2 0 47.48972532971463 10.54185933370171 -2.2186458329994485 0 0 0
9691 1 2 0 50.11714545132362 10.659417085143088 -2.217624900012583 0 0 0
13315 1 2 0 48.50319902344611 6.822026153439799 -4.563559762726537e-07 0 0 0
13314 1 2 0 48.854944624013896 9.754306089175088 -5.706611895778442e-07 0 0 0
6877 1 1 0 54.55436590058349 6.090455390596918 -1.6209123736578614 0 0 0
9703 1 2 0 54.08563987573104 7.706800884552421 -2.1203909955563227 0 0 0
9713 1 2 0 56.14570466255644 6.045884619471466 -2.0592997109894577 0 0 0
6871 1 1 0 54.02800146518964 9.376577307653509 -1.6469162588190327 0 0 0
9701 1 2 0 52.70448586828624 10.314211747475841 -2.140609534287734 0 0 0
9702 1 2 0 55.29184980709065 10.365862597079657 -2.1807043413269027 0 0 0
9706 1 2 0 57.83231582690711 10.908164006448773 -2.156686651760719 0 0 0
13327 1 2 0 54.21691469604162 6.091932789591703 -1.064720798520126e-07 0 0 0
9721 1 2 0 58.66365763502038 6.4978077903691265 -2.198157191156878 0 0 0
6882 1 1 0 59.83153861003731 7.576770279626988 -1.6465856516716582 0 0 0
9722 1 2 0 61.21120835425444 6.82292524454366 -2.1811102722156845 0 0 0
6889 1 1 0 62.71634653851692 6.3928081412394135 -1.6476690627117383 0 0 0
9719 1 2 0 59.81178075458808 9.193932592640087 -2.1682187156197266 0 0 0
6881 1 1 0 59.39226912538001 10.756009648457685 -1.6395825868974676 0 0 0
13339 1 2 0 62.7618186569249 6.364158041255518 -3.7057072950021516e-07 0 0 0
13331 1 2 0 59.56883504214504 10.750308588443367 -7.309806071432511e-08 0 0 0
9731 1 2 0 63.68823560587169 7.590725952701185 -2.2513588918026137 0 0 0
9732 1 2 0 66.17213890393919 8.390831730400556 -2.253000592670415 0 0 0
6894 1 1 0 67.60801537738381 7.898134452236515 -1.6450068642551654 0 0 0
9741 1 2 0 67.88143871521204 6.379706331326911 -2.2143267624749523 0 0 0
6888 1 1 0 64.6865723671122 8.753107161613167 -1.6474708314100421 0 0 0
